,SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash,Event,Round,Batch
8089,./07_42_WHIP_000125.JPG,07_42_WHIP_000125.JPG,864 kB,,10/11/19 16:27,2000x1500,,0,2.8,100,,No Flash,445,4,1
8091,./07_42_WHIP_000126.JPG,07_42_WHIP_000126.JPG,863 kB,,10/11/19 16:27,2000x1500,,0,2.8,100,,No Flash,445,4,1
4034,./33_38_DEG_0064.JPG,33_38_DEG_0064.JPG,862 kB,BTC5HDP,10/11/19 17:02,2000x1111,42.0 mm,Jan-40,2.4,200,Unknown (288),"Auto, Did not fire",446,4,1
4686,./33_38_DEG_0065.JPG,33_38_DEG_0065.JPG,862 kB,BTC5HDP,10/11/19 17:02,2000x1111,42.0 mm,Jan-40,2.4,200,Unknown (288),"Auto, Did not fire",446,4,1
4688,./33_38_DEG_0066.JPG,33_38_DEG_0066.JPG,861 kB,BTC5HDP,10/11/19 17:02,2000x1111,42.0 mm,Jan-40,2.4,200,Unknown (288),"Auto, Did not fire",446,4,1
496,./42_16-3_LAMP_0004.JPG,42_16-3_LAMP_0004.JPG,868 kB,BTC-5PXD,10/11/19 17:14,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",447,4,1
512,./42_16-3_LAMP_0005.JPG,42_16-3_LAMP_0005.JPG,871 kB,BTC-5PXD,10/11/19 17:14,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",447,4,1
528,./42_16-3_LAMP_0006.JPG,42_16-3_LAMP_0006.JPG,872 kB,BTC-5PXD,10/11/19 17:14,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",447,4,1
6459,./07_42_WHIP_000127.JPG,07_42_WHIP_000127.JPG,878 kB,,10/11/19 17:20,2000x1500,,0,2.8,100,,No Flash,448,4,1
8093,./07_42_WHIP_000128.JPG,07_42_WHIP_000128.JPG,877 kB,,10/11/19 17:20,2000x1500,,0,2.8,100,,No Flash,448,4,1
8095,./07_42_WHIP_000129.JPG,07_42_WHIP_000129.JPG,877 kB,,10/11/19 17:20,2000x1500,,0,2.8,100,,No Flash,448,4,1
3473,./01_23_DEG_000061.JPG,01_23_DEG_000061.JPG,729 kB,,10/11/19 17:52,2000x1500,,0,2.8,100,,No Flash,449,4,1
3474,./01_23_DEG_000062.JPG,01_23_DEG_000062.JPG,729 kB,,10/11/19 17:52,2000x1500,,0,2.8,100,,No Flash,449,4,1
3475,./01_23_DEG_000063.JPG,01_23_DEG_000063.JPG,729 kB,,10/11/19 17:52,2000x1500,,0,2.8,100,,No Flash,449,4,1
6630,./31_15_WHIP_0310.JPG,31_15_WHIP_0310.JPG,793 kB,BTC5HDP,10/11/19 20:02,2000x1111,42.0 mm,20-Jan,2.4,200,Unknown (288),"Auto, Fired",450,4,1
6633,./31_15_WHIP_0311.JPG,31_15_WHIP_0311.JPG,822 kB,BTC5HDP,10/11/19 20:02,2000x1111,42.0 mm,20-Jan,2.4,400,Unknown (288),"Auto, Fired",450,4,1
6635,./31_15_WHIP_0312.JPG,31_15_WHIP_0312.JPG,817 kB,BTC5HDP,10/11/19 20:02,2000x1111,42.0 mm,20-Jan,2.4,200,Unknown (288),"Auto, Fired",450,4,1
6637,./31_15_WHIP_0313.JPG,31_15_WHIP_0313.JPG,779 kB,BTC5HDP,10/11/19 20:03,2000x1111,42.0 mm,20-Jan,2.4,200,Unknown (288),"Auto, Fired",451,4,1
6639,./31_15_WHIP_0314.JPG,31_15_WHIP_0314.JPG,811 kB,BTC5HDP,10/11/19 20:03,2000x1111,42.0 mm,20-Jan,2.4,400,Unknown (288),"Auto, Fired",451,4,1
6642,./31_15_WHIP_0315.JPG,31_15_WHIP_0315.JPG,817 kB,BTC5HDP,10/11/19 20:03,2000x1111,42.0 mm,20-Jan,2.4,400,Unknown (288),"Auto, Fired",451,4,1
544,./42_16-3_LAMP_0007.JPG,42_16-3_LAMP_0007.JPG,873 kB,BTC-5PXD,10/11/19 23:11,2000x1125,42.0 mm,Jan-43,2.4,100,Unknown (288),"Auto, Fired",452,4,1
560,./42_16-3_LAMP_0008.JPG,42_16-3_LAMP_0008.JPG,737 kB,BTC-5PXD,10/11/19 23:11,2000x1125,42.0 mm,Jan-41,2.4,100,Unknown (288),"Auto, Fired",452,4,1
576,./42_16-3_LAMP_0009.JPG,42_16-3_LAMP_0009.JPG,737 kB,BTC-5PXD,10/11/19 23:11,2000x1125,42.0 mm,Jan-41,2.4,100,Unknown (288),"Auto, Fired",452,4,1
3476,./01_23_DEG_000064.JPG,01_23_DEG_000064.JPG,751 kB,,10/12/19 0:30,2000x1500,,0,2.8,100,,No Flash,453,4,1
3297,./01_23_DEG_000066.JPG,01_23_DEG_000066.JPG,748 kB,,10/12/19 0:30,2000x1500,,0,2.8,100,,No Flash,453,4,1
3477,./01_23_DEG_000065.JPG,01_23_DEG_000065.JPG,749 kB,,10/12/19 0:30,2000x1500,,0,2.8,100,,No Flash,453,4,1
3480,./01_23_DEG_000067.JPG,01_23_DEG_000067.JPG,848 kB,,10/12/19 0:52,2000x1500,,0,2.8,100,,No Flash,454,4,1
3481,./01_23_DEG_000068.JPG,01_23_DEG_000068.JPG,746 kB,,10/12/19 0:52,2000x1500,,0,2.8,100,,No Flash,454,4,1
3482,./01_23_DEG_000069.JPG,01_23_DEG_000069.JPG,748 kB,,10/12/19 0:52,2000x1500,,0,2.8,100,,No Flash,454,4,1
6643,./31_15_WHIP_0316.JPG,31_15_WHIP_0316.JPG,773 kB,BTC5HDP,10/12/19 1:44,2000x1111,42.0 mm,20-Jan,2.4,200,Unknown (288),"Auto, Fired",455,4,1
6645,./31_15_WHIP_0317.JPG,31_15_WHIP_0317.JPG,807 kB,BTC5HDP,10/12/19 1:44,2000x1111,42.0 mm,20-Jan,2.4,400,Unknown (288),"Auto, Fired",455,4,1
6647,./31_15_WHIP_0318.JPG,31_15_WHIP_0318.JPG,813 kB,BTC5HDP,10/12/19 1:44,2000x1111,42.0 mm,20-Jan,2.4,400,Unknown (288),"Auto, Fired",455,4,1
3911,./37_31_DEG_0079.JPG,37_31_DEG_0079.JPG,699 kB,BTC5HDPX,10/12/19 2:42,2000x1125,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",456,4,1
3913,./37_31_DEG_0080.JPG,37_31_DEG_0080.JPG,699 kB,BTC5HDPX,10/12/19 2:42,2000x1125,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",456,4,1
3915,./37_31_DEG_0081.JPG,37_31_DEG_0081.JPG,724 kB,BTC5HDPX,10/12/19 2:42,2000x1125,42.0 mm,24-Jan,2.4,100,Unknown (288),"Auto, Fired",456,4,1
3917,./37_31_DEG_0082.JPG,37_31_DEG_0082.JPG,698 kB,BTC5HDPX,10/12/19 3:13,2000x1125,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",457,4,1
3516,./37_31_DEG_0083.JPG,37_31_DEG_0083.JPG,697 kB,BTC5HDPX,10/12/19 3:13,2000x1125,42.0 mm,29-Jan,2.4,100,Unknown (288),"Auto, Fired",457,4,1
3919,./37_31_DEG_0084.JPG,37_31_DEG_0084.JPG,723 kB,BTC5HDPX,10/12/19 3:13,2000x1125,42.0 mm,24-Jan,2.4,100,Unknown (288),"Auto, Fired",457,4,1
445,./41_14_LAMP_0010.JPG,41_14_LAMP_0010.JPG,852 kB,BTC-5PXD,10/12/19 4:17,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",458,4,1
447,./41_14_LAMP_0011.JPG,41_14_LAMP_0011.JPG,863 kB,BTC-5PXD,10/12/19 4:17,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",458,4,1
449,./41_14_LAMP_0012.JPG,41_14_LAMP_0012.JPG,863 kB,BTC-5PXD,10/12/19 4:17,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",458,4,1
451,./41_14_LAMP_0013.JPG,41_14_LAMP_0013.JPG,851 kB,BTC-5PXD,10/12/19 4:19,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",459,4,1
453,./41_14_LAMP_0014.JPG,41_14_LAMP_0014.JPG,862 kB,BTC-5PXD,10/12/19 4:19,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",459,4,1
455,./41_14_LAMP_0015.JPG,41_14_LAMP_0015.JPG,863 kB,BTC-5PXD,10/12/19 4:19,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",459,4,1
6649,./31_15_WHIP_0319.JPG,31_15_WHIP_0319.JPG,782 kB,BTC5HDP,10/12/19 4:19,2000x1111,42.0 mm,20-Jan,2.4,200,Unknown (288),"Auto, Fired",459,4,1
6650,./31_15_WHIP_0320.JPG,31_15_WHIP_0320.JPG,807 kB,BTC5HDP,10/12/19 4:20,2000x1111,42.0 mm,20-Jan,2.4,400,Unknown (288),"Auto, Fired",459,4,1
6652,./31_15_WHIP_0321.JPG,31_15_WHIP_0321.JPG,814 kB,BTC5HDP,10/12/19 4:20,2000x1111,42.0 mm,20-Jan,2.4,400,Unknown (288),"Auto, Fired",459,4,1
457,./41_14_LAMP_0016.JPG,41_14_LAMP_0016.JPG,853 kB,BTC-5PXD,10/12/19 4:24,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",460,4,1
459,./41_14_LAMP_0017.JPG,41_14_LAMP_0017.JPG,863 kB,BTC-5PXD,10/12/19 4:24,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",460,4,1
461,./41_14_LAMP_0018.JPG,41_14_LAMP_0018.JPG,863 kB,BTC-5PXD,10/12/19 4:24,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",460,4,1
463,./41_14_LAMP_0019.JPG,41_14_LAMP_0019.JPG,853 kB,BTC-5PXD,10/12/19 4:25,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",461,4,1
465,./41_14_LAMP_0020.JPG,41_14_LAMP_0020.JPG,864 kB,BTC-5PXD,10/12/19 4:25,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",461,4,1
467,./41_14_LAMP_0021.JPG,41_14_LAMP_0021.JPG,863 kB,BTC-5PXD,10/12/19 4:26,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",461,4,1
469,./41_14_LAMP_0022.JPG,41_14_LAMP_0022.JPG,852 kB,BTC-5PXD,10/12/19 4:30,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",462,4,1
471,./41_14_LAMP_0023.JPG,41_14_LAMP_0023.JPG,864 kB,BTC-5PXD,10/12/19 4:30,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",462,4,1
473,./41_14_LAMP_0024.JPG,41_14_LAMP_0024.JPG,863 kB,BTC-5PXD,10/12/19 4:30,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",462,4,1
592,./42_16-3_LAMP_0010.JPG,42_16-3_LAMP_0010.JPG,851 kB,BTC-5PXD,10/12/19 4:50,2000x1125,42.0 mm,Jan-43,2.4,100,Unknown (288),"Auto, Fired",463,4,1
608,./42_16-3_LAMP_0011.JPG,42_16-3_LAMP_0011.JPG,863 kB,BTC-5PXD,10/12/19 4:50,2000x1125,42.0 mm,Jan-41,2.4,100,Unknown (288),"Auto, Fired",463,4,1
624,./42_16-3_LAMP_0012.JPG,42_16-3_LAMP_0012.JPG,862 kB,BTC-5PXD,10/12/19 4:50,2000x1125,42.0 mm,Jan-41,2.4,100,Unknown (288),"Auto, Fired",463,4,1
6462,./07_42_WHIP_000131.JPG,07_42_WHIP_000131.JPG,858 kB,,10/12/19 7:58,2000x1500,,0,2.8,100,,No Flash,464,4,1
8096,./07_42_WHIP_000130.JPG,07_42_WHIP_000130.JPG,857 kB,,10/12/19 7:58,2000x1500,,0,2.8,100,,No Flash,464,4,1
8097,./07_42_WHIP_000132.JPG,07_42_WHIP_000132.JPG,860 kB,,10/12/19 7:58,2000x1500,,0,2.8,100,,No Flash,464,4,1
1997,./23_24_SH_0145.JPG,23_24_SH_0145.JPG,877 kB,BTC5HDP,10/12/19 8:11,2000x1111,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Did not fire",465,4,1
3382,./23_24_SH_0146.JPG,23_24_SH_0146.JPG,878 kB,BTC5HDP,10/12/19 8:11,2000x1111,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Did not fire",465,4,1
3383,./23_24_SH_0147.JPG,23_24_SH_0147.JPG,877 kB,BTC5HDP,10/12/19 8:11,2000x1111,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Did not fire",465,4,1
6465,./07_42_WHIP_000134.JPG,07_42_WHIP_000134.JPG,861 kB,,10/12/19 8:13,2000x1500,,0,2.8,100,,No Flash,466,4,1
8098,./07_42_WHIP_000133.JPG,07_42_WHIP_000133.JPG,862 kB,,10/12/19 8:13,2000x1500,,0,2.8,100,,No Flash,466,4,1
8101,./07_42_WHIP_000135.JPG,07_42_WHIP_000135.JPG,861 kB,,10/12/19 8:13,2000x1500,,0,2.8,100,,No Flash,466,4,1
1802,./15_06_SH_000083.JPG,15_06_SH_000083.JPG,874 kB,,10/12/19 8:16,2000x1500,,0,2.8,100,,No Flash,467,4,1
2357,./15_06_SH_000082.JPG,15_06_SH_000082.JPG,876 kB,,10/12/19 8:16,2000x1500,,0,2.8,100,,No Flash,467,4,1
2363,./15_06_SH_000084.JPG,15_06_SH_000084.JPG,873 kB,,10/12/19 8:16,2000x1500,,0,2.8,100,,No Flash,467,4,1
5345,./32_13_WHIP_0049.JPG,32_13_WHIP_0049.JPG,838 kB,BTC5HDP,10/12/19 8:27,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",468,4,1
5347,./32_13_WHIP_0050.JPG,32_13_WHIP_0050.JPG,838 kB,BTC5HDP,10/12/19 8:27,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",468,4,1
5349,./32_13_WHIP_0051.JPG,32_13_WHIP_0051.JPG,837 kB,BTC5HDP,10/12/19 8:27,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",468,4,1
5351,./32_13_WHIP_0052.JPG,32_13_WHIP_0052.JPG,864 kB,BTC5HDP,10/12/19 8:28,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",469,4,1
5354,./32_13_WHIP_0053.JPG,32_13_WHIP_0053.JPG,878 kB,BTC5HDP,10/12/19 8:29,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",469,4,1
5356,./32_13_WHIP_0054.JPG,32_13_WHIP_0054.JPG,837 kB,BTC5HDP,10/12/19 8:29,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",469,4,1
2614,./23_24_SH_0148.JPG,23_24_SH_0148.JPG,873 kB,BTC5HDP,10/12/19 8:36,2000x1111,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Did not fire",470,4,1
3384,./23_24_SH_0149.JPG,23_24_SH_0149.JPG,879 kB,BTC5HDP,10/12/19 8:36,2000x1111,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Did not fire",470,4,1
3385,./23_24_SH_0150.JPG,23_24_SH_0150.JPG,878 kB,BTC5HDP,10/12/19 8:36,2000x1111,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Did not fire",470,4,1
640,./42_16-3_LAMP_0013.JPG,42_16-3_LAMP_0013.JPG,828 kB,BTC-5PXD,10/12/19 9:29,2000x1125,42.0 mm,1/225,2.4,100,Unknown (288),"Auto, Did not fire",471,4,1
656,./42_16-3_LAMP_0014.JPG,42_16-3_LAMP_0014.JPG,820 kB,BTC-5PXD,10/12/19 9:29,2000x1125,42.0 mm,1/235,2.4,100,Unknown (288),"Auto, Did not fire",471,4,1
672,./42_16-3_LAMP_0015.JPG,42_16-3_LAMP_0015.JPG,816 kB,BTC-5PXD,10/12/19 9:29,2000x1125,42.0 mm,1/235,2.4,100,Unknown (288),"Auto, Did not fire",471,4,1
1999,./23_24_SH_0151.JPG,23_24_SH_0151.JPG,858 kB,BTC5HDP,10/12/19 9:37,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",472,4,1
3386,./23_24_SH_0152.JPG,23_24_SH_0152.JPG,864 kB,BTC5HDP,10/12/19 9:37,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",472,4,1
3388,./23_24_SH_0153.JPG,23_24_SH_0153.JPG,866 kB,BTC5HDP,10/12/19 9:37,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",472,4,1
2001,./23_24_SH_0154.JPG,23_24_SH_0154.JPG,867 kB,BTC5HDP,10/12/19 9:44,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",473,4,1
3389,./23_24_SH_0155.JPG,23_24_SH_0155.JPG,868 kB,BTC5HDP,10/12/19 9:44,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",473,4,1
3390,./23_24_SH_0156.JPG,23_24_SH_0156.JPG,866 kB,BTC5HDP,10/12/19 9:44,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire",473,4,1
688,./42_16-3_LAMP_0016.JPG,42_16-3_LAMP_0016.JPG,851 kB,BTC-5PXD,10/12/19 12:01,2000x1125,42.0 mm,1/120,2.4,200,Unknown (288),"Auto, Did not fire",474,4,1
704,./42_16-3_LAMP_0017.JPG,42_16-3_LAMP_0017.JPG,852 kB,BTC-5PXD,10/12/19 12:01,2000x1125,42.0 mm,1/120,2.4,200,Unknown (288),"Auto, Did not fire",474,4,1
720,./42_16-3_LAMP_0018.JPG,42_16-3_LAMP_0018.JPG,852 kB,BTC-5PXD,10/12/19 12:01,2000x1125,42.0 mm,1/120,2.4,200,Unknown (288),"Auto, Did not fire",474,4,1
8102,./07_42_WHIP_000136.JPG,07_42_WHIP_000136.JPG,866 kB,,10/12/19 12:32,2000x1500,,0,2.8,100,,No Flash,475,4,1
8103,./07_42_WHIP_000137.JPG,07_42_WHIP_000137.JPG,866 kB,,10/12/19 12:32,2000x1500,,0,2.8,100,,No Flash,475,4,1
8104,./07_42_WHIP_000138.JPG,07_42_WHIP_000138.JPG,865 kB,,10/12/19 12:32,2000x1500,,0,2.8,100,,No Flash,475,4,1
1697,./28_01_SH_0199.JPG,28_01_SH_0199.JPG,878 kB,BTC5HDP,10/12/19 13:30,2000x1111,42.0 mm,Jan-40,2.4,400,Unknown (288),"Auto, Did not fire",476,4,1
1944,./28_01_SH_0200.JPG,28_01_SH_0200.JPG,859 kB,BTC5HDP,10/12/19 13:30,2000x1111,42.0 mm,Jan-40,2.4,400,Unknown (288),"Auto, Did not fire",476,4,1
1945,./28_01_SH_0201.JPG,28_01_SH_0201.JPG,823 kB,BTC5HDP,10/12/19 13:30,2000x1111,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Did not fire",476,4,1
7343,./17_26_WHIP_000046.JPG,17_26_WHIP_000046.JPG,874 kB,,10/12/19 13:41,2000x1500,,0,2.8,100,,No Flash,477,4,1
7346,./17_26_WHIP_000047.JPG,17_26_WHIP_000047.JPG,874 kB,,10/12/19 13:41,2000x1500,,0,2.8,100,,No Flash,477,4,1
7348,./17_26_WHIP_000048.JPG,17_26_WHIP_000048.JPG,873 kB,,10/12/19 13:41,2000x1500,,0,2.8,100,,No Flash,477,4,1
2366,./15_06_SH_000085.JPG,15_06_SH_000085.JPG,853 kB,,10/12/19 15:36,2000x1500,,0,2.8,100,,No Flash,478,4,1
2368,./15_06_SH_000086.JPG,15_06_SH_000086.JPG,857 kB,,10/12/19 15:36,2000x1500,,0,2.8,100,,No Flash,478,4,1
2371,./15_06_SH_000087.JPG,15_06_SH_000087.JPG,856 kB,,10/12/19 15:36,2000x1500,,0,2.8,100,,No Flash,478,4,1
736,./42_16-3_LAMP_0019.JPG,42_16-3_LAMP_0019.JPG,844 kB,BTC-5PXD,10/12/19 16:17,2000x1125,42.0 mm,16-Jan,2.4,400,Unknown (288),"Auto, Did not fire",479,4,1
752,./42_16-3_LAMP_0020.JPG,42_16-3_LAMP_0020.JPG,845 kB,BTC-5PXD,10/12/19 16:17,2000x1125,42.0 mm,16-Jan,2.4,400,Unknown (288),"Auto, Did not fire",479,4,1
768,./42_16-3_LAMP_0021.JPG,42_16-3_LAMP_0021.JPG,844 kB,BTC-5PXD,10/12/19 16:17,2000x1125,42.0 mm,16-Jan,2.4,400,Unknown (288),"Auto, Did not fire",479,4,1
532,./39_16-2_LAMP_0013.JPG,39_16-2_LAMP_0013.JPG,842 kB,BTC-5PXD,10/12/19 16:41,2000x1125,42.0 mm,Jan-76,2.4,400,Unknown (288),"Auto, Did not fire",480,4,1
540,./39_16-2_LAMP_0014.JPG,39_16-2_LAMP_0014.JPG,841 kB,BTC-5PXD,10/12/19 16:41,2000x1125,42.0 mm,Jan-76,2.4,400,Unknown (288),"Auto, Did not fire",480,4,1
548,./39_16-2_LAMP_0015.JPG,39_16-2_LAMP_0015.JPG,842 kB,BTC-5PXD,10/12/19 16:41,2000x1125,42.0 mm,Jan-76,2.4,400,Unknown (288),"Auto, Did not fire",480,4,1
8087,./05_34_WF_000022.JPG,05_34_WF_000022.JPG,865 kB,,10/12/19 16:55,2000x1500,,0,2.8,100,,No Flash,481,4,1
6827,./05_34_WF_000023.JPG,05_34_WF_000023.JPG,869 kB,,10/12/19 16:55,2000x1500,,0,2.8,100,,No Flash,481,4,1
8218,./05_34_WF_000024.JPG,05_34_WF_000024.JPG,871 kB,,10/12/19 16:55,2000x1500,,0,2.8,100,,No Flash,481,4,1
3921,./37_31_DEG_0085.JPG,37_31_DEG_0085.JPG,875 kB,BTC5HDPX,10/12/19 17:03,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",482,4,1
3922,./37_31_DEG_0086.JPG,37_31_DEG_0086.JPG,875 kB,BTC5HDPX,10/12/19 17:03,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",482,4,1
3925,./37_31_DEG_0087.JPG,37_31_DEG_0087.JPG,874 kB,BTC5HDPX,10/12/19 17:03,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",482,4,1
556,./39_16-2_LAMP_0016.JPG,39_16-2_LAMP_0016.JPG,864 kB,BTC-5PXD,10/12/19 19:43,2000x1125,42.0 mm,1/146,2.4,100,Unknown (288),"Auto, Fired",483,4,1
564,./39_16-2_LAMP_0017.JPG,39_16-2_LAMP_0017.JPG,711 kB,BTC-5PXD,10/12/19 19:43,2000x1125,42.0 mm,1/134,2.4,100,Unknown (288),"Auto, Fired",483,4,1
572,./39_16-2_LAMP_0018.JPG,39_16-2_LAMP_0018.JPG,712 kB,BTC-5PXD,10/12/19 19:43,2000x1125,42.0 mm,1/134,2.4,100,Unknown (288),"Auto, Fired",483,4,1
475,./41_14_LAMP_0025.JPG,41_14_LAMP_0025.JPG,854 kB,BTC-5PXD,10/12/19 19:58,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",484,4,1
477,./41_14_LAMP_0026.JPG,41_14_LAMP_0026.JPG,865 kB,BTC-5PXD,10/12/19 19:58,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",484,4,1
479,./41_14_LAMP_0027.JPG,41_14_LAMP_0027.JPG,864 kB,BTC-5PXD,10/12/19 19:58,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",484,4,1
481,./41_14_LAMP_0028.JPG,41_14_LAMP_0028.JPG,853 kB,BTC-5PXD,10/12/19 20:03,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",485,4,1
483,./41_14_LAMP_0029.JPG,41_14_LAMP_0029.JPG,864 kB,BTC-5PXD,10/12/19 20:03,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",485,4,1
485,./41_14_LAMP_0030.JPG,41_14_LAMP_0030.JPG,864 kB,BTC-5PXD,10/12/19 20:03,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",485,4,1
2374,./15_06_SH_000088.JPG,15_06_SH_000088.JPG,874 kB,,10/12/19 20:21,2000x1500,,0,2.8,100,,No Flash,486,4,1
2378,./15_06_SH_000089.JPG,15_06_SH_000089.JPG,871 kB,,10/12/19 20:21,2000x1500,,0,2.8,100,,No Flash,486,4,1
2381,./15_06_SH_000090.JPG,15_06_SH_000090.JPG,872 kB,,10/12/19 20:21,2000x1500,,0,2.8,100,,No Flash,486,4,1
580,./39_16-2_LAMP_0019.JPG,39_16-2_LAMP_0019.JPG,855 kB,BTC-5PXD,10/12/19 21:23,2000x1125,42.0 mm,1/146,2.4,100,Unknown (288),"Auto, Fired",487,4,1
588,./39_16-2_LAMP_0020.JPG,39_16-2_LAMP_0020.JPG,879 kB,BTC-5PXD,10/12/19 21:23,2000x1125,42.0 mm,1/134,2.4,100,Unknown (288),"Auto, Fired",487,4,1
596,./39_16-2_LAMP_0021.JPG,39_16-2_LAMP_0021.JPG,878 kB,BTC-5PXD,10/12/19 21:23,2000x1125,42.0 mm,1/134,2.4,100,Unknown (288),"Auto, Fired",487,4,1
784,./42_16-3_LAMP_0022.JPG,42_16-3_LAMP_0022.JPG,872 kB,BTC-5PXD,10/12/19 21:38,2000x1125,42.0 mm,Jan-43,2.4,100,Unknown (288),"Auto, Fired",488,4,1
800,./42_16-3_LAMP_0023.JPG,42_16-3_LAMP_0023.JPG,873 kB,BTC-5PXD,10/12/19 21:38,2000x1125,42.0 mm,Jan-45,2.4,100,Unknown (288),"Auto, Fired",488,4,1
816,./42_16-3_LAMP_0024.JPG,42_16-3_LAMP_0024.JPG,878 kB,BTC-5PXD,10/12/19 21:38,2000x1125,42.0 mm,Jan-45,2.4,100,Unknown (288),"Auto, Fired",488,4,1
487,./41_14_LAMP_0031.JPG,41_14_LAMP_0031.JPG,840 kB,BTC-5PXD,10/12/19 22:29,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",489,4,1
489,./41_14_LAMP_0032.JPG,41_14_LAMP_0032.JPG,852 kB,BTC-5PXD,10/12/19 22:29,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",489,4,1
491,./41_14_LAMP_0033.JPG,41_14_LAMP_0033.JPG,852 kB,BTC-5PXD,10/12/19 22:29,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",489,4,1
493,./41_14_LAMP_0034.JPG,41_14_LAMP_0034.JPG,840 kB,BTC-5PXD,10/12/19 22:30,2000x1125,42.0 mm,Jan-83,2.4,100,Unknown (288),"Auto, Fired",490,4,1
495,./41_14_LAMP_0035.JPG,41_14_LAMP_0035.JPG,851 kB,BTC-5PXD,10/12/19 22:30,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",490,4,1
497,./41_14_LAMP_0036.JPG,41_14_LAMP_0036.JPG,851 kB,BTC-5PXD,10/12/19 22:30,2000x1125,42.0 mm,Jan-79,2.4,100,Unknown (288),"Auto, Fired",490,4,1
