,SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash,Event,Round,Batch
428,./34_21_WF_0274.JPG,34_21_WF_0274.JPG,842 kB,BTC5HDPX,11/23/19 20:48,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",216,4,2
429,./34_21_WF_0275.JPG,34_21_WF_0275.JPG,844 kB,BTC5HDPX,11/23/19 20:48,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",216,4,2
431,./34_21_WF_0276.JPG,34_21_WF_0276.JPG,844 kB,BTC5HDPX,11/23/19 20:48,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",216,4,2
432,./34_21_WF_0277.JPG,34_21_WF_0277.JPG,871 kB,BTC5HDPX,11/23/19 21:52,2000x1125,42.0 mm,1/225,2.4,100,Unknown (288),"Auto, Did not fire",217,4,2
434,./34_21_WF_0278.JPG,34_21_WF_0278.JPG,854 kB,BTC5HDPX,11/23/19 21:52,2000x1125,42.0 mm,1/256,2.4,100,Unknown (288),"Auto, Did not fire",217,4,2
435,./34_21_WF_0279.JPG,34_21_WF_0279.JPG,854 kB,BTC5HDPX,11/23/19 21:52,2000x1125,42.0 mm,1/256,2.4,100,Unknown (288),"Auto, Did not fire",217,4,2
437,./34_21_WF_0280.JPG,34_21_WF_0280.JPG,869 kB,BTC5HDPX,11/23/19 21:55,2000x1125,42.0 mm,1/240,2.4,100,Unknown (288),"Auto, Did not fire",218,4,2
438,./34_21_WF_0281.JPG,34_21_WF_0281.JPG,851 kB,BTC5HDPX,11/23/19 21:55,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",218,4,2
440,./34_21_WF_0282.JPG,34_21_WF_0282.JPG,851 kB,BTC5HDPX,11/23/19 21:55,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",218,4,2
441,./34_21_WF_0283.JPG,34_21_WF_0283.JPG,872 kB,BTC5HDPX,11/23/19 22:01,2000x1125,42.0 mm,1/240,2.4,100,Unknown (288),"Auto, Did not fire",219,4,2
443,./34_21_WF_0284.JPG,34_21_WF_0284.JPG,853 kB,BTC5HDPX,11/23/19 22:01,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",219,4,2
444,./34_21_WF_0285.JPG,34_21_WF_0285.JPG,853 kB,BTC5HDPX,11/23/19 22:01,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",219,4,2
447,./34_21_WF_0289.JPG,34_21_WF_0289.JPG,861 kB,BTC5HDPX,11/23/19 22:04,2000x1125,42.0 mm,1/240,2.4,100,Unknown (288),"Auto, Did not fire",220,4,2
449,./34_21_WF_0290.JPG,34_21_WF_0290.JPG,844 kB,BTC5HDPX,11/23/19 22:04,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",220,4,2
450,./34_21_WF_0291.JPG,34_21_WF_0291.JPG,844 kB,BTC5HDPX,11/23/19 22:04,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",220,4,2
452,./34_21_WF_0292.JPG,34_21_WF_0292.JPG,864 kB,BTC5HDPX,11/23/19 22:05,2000x1125,42.0 mm,1/240,2.4,100,Unknown (288),"Auto, Did not fire",221,4,2
453,./34_21_WF_0293.JPG,34_21_WF_0293.JPG,848 kB,BTC5HDPX,11/23/19 22:05,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",221,4,2
455,./34_21_WF_0294.JPG,34_21_WF_0294.JPG,848 kB,BTC5HDPX,11/23/19 22:05,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",221,4,2
456,./34_21_WF_0295.JPG,34_21_WF_0295.JPG,870 kB,BTC5HDPX,11/23/19 22:06,2000x1125,42.0 mm,1/256,2.4,100,Unknown (288),"Auto, Did not fire",222,4,2
458,./34_21_WF_0296.JPG,34_21_WF_0296.JPG,852 kB,BTC5HDPX,11/23/19 22:06,2000x1125,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Did not fire",222,4,2
459,./34_21_WF_0297.JPG,34_21_WF_0297.JPG,852 kB,BTC5HDPX,11/23/19 22:06,2000x1125,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Did not fire",222,4,2
461,./34_21_WF_0298.JPG,34_21_WF_0298.JPG,837 kB,BTC5HDPX,11/23/19 22:07,2000x1125,42.0 mm,1/200,2.4,100,Unknown (288),"Auto, Did not fire",223,4,2
462,./34_21_WF_0299.JPG,34_21_WF_0299.JPG,859 kB,BTC5HDPX,11/23/19 22:07,2000x1125,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Did not fire",223,4,2
464,./34_21_WF_0300.JPG,34_21_WF_0300.JPG,849 kB,BTC5HDPX,11/23/19 22:07,2000x1125,42.0 mm,1/292,2.4,100,Unknown (288),"Auto, Did not fire",223,4,2
465,./34_21_WF_0301.JPG,34_21_WF_0301.JPG,874 kB,BTC5HDPX,11/23/19 22:08,2000x1125,42.0 mm,1/267,2.4,100,Unknown (288),"Auto, Did not fire",224,4,2
467,./34_21_WF_0302.JPG,34_21_WF_0302.JPG,857 kB,BTC5HDPX,11/23/19 22:08,2000x1125,42.0 mm,1/304,2.4,100,Unknown (288),"Auto, Did not fire",224,4,2
468,./34_21_WF_0303.JPG,34_21_WF_0303.JPG,858 kB,BTC5HDPX,11/23/19 22:08,2000x1125,42.0 mm,1/304,2.4,100,Unknown (288),"Auto, Did not fire",224,4,2
786,./36_32_WF_0406.JPG,36_32_WF_0406.JPG,867 kB,BTC5HDPX,11/24/19 1:51,2000x1125,42.0 mm,22-Jan,2.4,100,Unknown (288),"Auto, Fired",225,4,2
787,./36_32_WF_0407.JPG,36_32_WF_0407.JPG,704 kB,BTC5HDPX,11/24/19 1:51,2000x1125,42.0 mm,18-Jan,2.4,100,Unknown (288),"Auto, Fired",225,4,2
788,./36_32_WF_0408.JPG,36_32_WF_0408.JPG,869 kB,BTC5HDPX,11/24/19 1:51,2000x1125,42.0 mm,22-Jan,2.4,100,Unknown (288),"Auto, Fired",225,4,2
470,./34_21_WF_0304.JPG,34_21_WF_0304.JPG,710 kB,BTC5HDPX,11/24/19 7:32,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",226,4,2
471,./34_21_WF_0305.JPG,34_21_WF_0305.JPG,797 kB,BTC5HDPX,11/24/19 7:32,2000x1125,42.0 mm,19-Jan,2.4,100,Unknown (288),"Auto, Fired",226,4,2
473,./34_21_WF_0306.JPG,34_21_WF_0306.JPG,831 kB,BTC5HDPX,11/24/19 7:32,2000x1125,42.0 mm,17-Jan,2.4,100,Unknown (288),"Auto, Fired",226,4,2
789,./36_32_WF_0409.JPG,36_32_WF_0409.JPG,826 kB,BTC5HDPX,11/24/19 11:10,2000x1125,42.0 mm,1/362,2.4,100,Unknown (288),"Auto, Did not fire",227,4,2
790,./36_32_WF_0410.JPG,36_32_WF_0410.JPG,811 kB,BTC5HDPX,11/24/19 11:10,2000x1125,42.0 mm,1/431,2.4,100,Unknown (288),"Auto, Did not fire",227,4,2
791,./36_32_WF_0411.JPG,36_32_WF_0411.JPG,815 kB,BTC5HDPX,11/24/19 11:10,2000x1125,42.0 mm,1/431,2.4,100,Unknown (288),"Auto, Did not fire",227,4,2
474,./34_21_WF_0307.JPG,34_21_WF_0307.JPG,714 kB,BTC5HDPX,11/24/19 11:27,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",228,4,2
476,./34_21_WF_0308.JPG,34_21_WF_0308.JPG,724 kB,BTC5HDPX,11/24/19 11:27,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",228,4,2
477,./34_21_WF_0309.JPG,34_21_WF_0309.JPG,747 kB,BTC5HDPX,11/24/19 11:27,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",228,4,2
479,./34_21_WF_0310.JPG,34_21_WF_0310.JPG,702 kB,BTC5HDPX,11/24/19 11:28,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",229,4,2
480,./34_21_WF_0311.JPG,34_21_WF_0311.JPG,723 kB,BTC5HDPX,11/24/19 11:28,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",229,4,2
482,./34_21_WF_0312.JPG,34_21_WF_0312.JPG,722 kB,BTC5HDPX,11/24/19 11:28,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",229,4,2
792,./36_32_WF_0412.JPG,36_32_WF_0412.JPG,699 kB,BTC5HDPX,11/24/19 22:47,2000x1125,42.0 mm,20-Jan,2.4,100,Unknown (288),"Auto, Fired",230,4,2
793,./36_32_WF_0413.JPG,36_32_WF_0413.JPG,723 kB,BTC5HDPX,11/24/19 22:47,2000x1125,42.0 mm,17-Jan,2.4,100,Unknown (288),"Auto, Fired",230,4,2
794,./36_32_WF_0414.JPG,36_32_WF_0414.JPG,701 kB,BTC5HDPX,11/24/19 22:47,2000x1125,42.0 mm,20-Jan,2.4,100,Unknown (288),"Auto, Fired",230,4,2
483,./34_21_WF_0313.JPG,34_21_WF_0313.JPG,719 kB,BTC5HDPX,11/25/19 8:51,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",231,4,2
485,./34_21_WF_0314.JPG,34_21_WF_0314.JPG,732 kB,BTC5HDPX,11/25/19 8:51,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",231,4,2
486,./34_21_WF_0315.JPG,34_21_WF_0315.JPG,732 kB,BTC5HDPX,11/25/19 8:51,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",231,4,2
795,./36_32_WF_0415.JPG,36_32_WF_0415.JPG,859 kB,BTC5HDPX,11/25/19 9:16,2000x1125,42.0 mm,1/100,2.4,100,Unknown (288),"Auto, Did not fire",232,4,2
796,./36_32_WF_0416.JPG,36_32_WF_0416.JPG,858 kB,BTC5HDPX,11/25/19 9:16,2000x1125,42.0 mm,1/100,2.4,100,Unknown (288),"Auto, Did not fire",232,4,2
797,./36_32_WF_0417.JPG,36_32_WF_0417.JPG,858 kB,BTC5HDPX,11/25/19 9:16,2000x1125,42.0 mm,1/100,2.4,100,Unknown (288),"Auto, Did not fire",232,4,2
798,./36_32_WF_0418.JPG,36_32_WF_0418.JPG,873 kB,BTC5HDPX,11/25/19 17:51,2000x1125,42.0 mm,24-Jan,2.4,100,Unknown (288),"Auto, Fired",233,4,2
799,./36_32_WF_0419.JPG,36_32_WF_0419.JPG,730 kB,BTC5HDPX,11/25/19 17:51,2000x1125,42.0 mm,20-Jan,2.4,100,Unknown (288),"Auto, Fired",233,4,2
800,./36_32_WF_0420.JPG,36_32_WF_0420.JPG,736 kB,BTC5HDPX,11/25/19 17:51,2000x1125,42.0 mm,19-Jan,2.4,100,Unknown (288),"Auto, Fired",233,4,2
801,./36_32_WF_0421.JPG,36_32_WF_0421.JPG,736 kB,BTC5HDPX,11/25/19 17:53,2000x1125,42.0 mm,19-Jan,2.4,100,Unknown (288),"Auto, Fired",234,4,2
802,./36_32_WF_0422.JPG,36_32_WF_0422.JPG,737 kB,BTC5HDPX,11/25/19 17:53,2000x1125,42.0 mm,19-Jan,2.4,100,Unknown (288),"Auto, Fired",234,4,2
803,./36_32_WF_0423.JPG,36_32_WF_0423.JPG,768 kB,BTC5HDPX,11/25/19 17:53,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",234,4,2
804,./36_32_WF_0424.JPG,36_32_WF_0424.JPG,743 kB,BTC5HDPX,11/26/19 5:04,2000x1125,42.0 mm,19-Jan,2.4,100,Unknown (288),"Auto, Fired",235,4,2
805,./36_32_WF_0425.JPG,36_32_WF_0425.JPG,746 kB,BTC5HDPX,11/26/19 5:04,2000x1125,42.0 mm,18-Jan,2.4,100,Unknown (288),"Auto, Fired",235,4,2
806,./36_32_WF_0426.JPG,36_32_WF_0426.JPG,783 kB,BTC5HDPX,11/26/19 5:04,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",235,4,2
807,./36_32_WF_0427.JPG,36_32_WF_0427.JPG,874 kB,BTC5HDPX,11/26/19 9:51,2000x1125,42.0 mm,Jan-45,2.4,100,Unknown (288),"Auto, Did not fire",236,4,2
808,./36_32_WF_0428.JPG,36_32_WF_0428.JPG,846 kB,BTC5HDPX,11/26/19 9:51,2000x1125,42.0 mm,Jan-36,2.4,100,Unknown (288),"Auto, Did not fire",236,4,2
809,./36_32_WF_0429.JPG,36_32_WF_0429.JPG,846 kB,BTC5HDPX,11/26/19 9:51,2000x1125,42.0 mm,Jan-36,2.4,100,Unknown (288),"Auto, Did not fire",236,4,2
810,./36_32_WF_0430.JPG,36_32_WF_0430.JPG,836 kB,BTC5HDPX,11/26/19 10:16,2000x1125,42.0 mm,Jan-54,2.4,100,Unknown (288),"Auto, Did not fire",237,4,2
811,./36_32_WF_0431.JPG,36_32_WF_0431.JPG,844 kB,BTC5HDPX,11/26/19 10:16,2000x1125,42.0 mm,Jan-47,2.4,100,Unknown (288),"Auto, Did not fire",237,4,2
812,./36_32_WF_0432.JPG,36_32_WF_0432.JPG,844 kB,BTC5HDPX,11/26/19 10:16,2000x1125,42.0 mm,Jan-47,2.4,100,Unknown (288),"Auto, Did not fire",237,4,2
488,./34_21_WF_0316.JPG,34_21_WF_0316.JPG,694 kB,BTC5HDPX,11/27/19 8:38,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",238,4,2
489,./34_21_WF_0317.JPG,34_21_WF_0317.JPG,816 kB,BTC5HDPX,11/27/19 8:38,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",238,4,2
491,./34_21_WF_0318.JPG,34_21_WF_0318.JPG,832 kB,BTC5HDPX,11/27/19 8:38,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",238,4,2
492,./34_21_WF_0319.JPG,34_21_WF_0319.JPG,786 kB,BTC5HDPX,11/27/19 8:57,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",239,4,2
494,./34_21_WF_0320.JPG,34_21_WF_0320.JPG,803 kB,BTC5HDPX,11/27/19 8:57,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",239,4,2
495,./34_21_WF_0321.JPG,34_21_WF_0321.JPG,793 kB,BTC5HDPX,11/27/19 8:57,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",239,4,2
497,./34_21_WF_0322.JPG,34_21_WF_0322.JPG,726 kB,BTC5HDPX,11/27/19 9:13,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",240,4,2
498,./34_21_WF_0323.JPG,34_21_WF_0323.JPG,864 kB,BTC5HDPX,11/27/19 9:13,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",240,4,2
500,./34_21_WF_0324.JPG,34_21_WF_0324.JPG,863 kB,BTC5HDPX,11/27/19 9:13,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",240,4,2
501,./34_21_WF_0325.JPG,34_21_WF_0325.JPG,873 kB,BTC5HDPX,11/28/19 1:35,2000x1125,42.0 mm,1/146,2.4,100,Unknown (288),"Auto, Did not fire",241,4,2
503,./34_21_WF_0326.JPG,34_21_WF_0326.JPG,869 kB,BTC5HDPX,11/28/19 1:35,2000x1125,42.0 mm,1/159,2.4,100,Unknown (288),"Auto, Did not fire",241,4,2
504,./34_21_WF_0327.JPG,34_21_WF_0327.JPG,868 kB,BTC5HDPX,11/28/19 1:36,2000x1125,42.0 mm,1/159,2.4,100,Unknown (288),"Auto, Did not fire",241,4,2
813,./36_32_WF_0433.JPG,36_32_WF_0433.JPG,856 kB,BTC5HDPX,11/29/19 12:26,2000x1125,42.0 mm,Jan-91,2.4,100,Unknown (288),"Auto, Did not fire",242,4,2
814,./36_32_WF_0434.JPG,36_32_WF_0434.JPG,856 kB,BTC5HDPX,11/29/19 12:26,2000x1125,42.0 mm,Jan-91,2.4,100,Unknown (288),"Auto, Did not fire",242,4,2
815,./36_32_WF_0435.JPG,36_32_WF_0435.JPG,857 kB,BTC5HDPX,11/29/19 12:26,2000x1125,42.0 mm,Jan-91,2.4,100,Unknown (288),"Auto, Did not fire",242,4,2
506,./34_21_WF_0328.JPG,34_21_WF_0328.JPG,856 kB,BTC5HDPX,11/30/19 2:10,2000x1125,42.0 mm,1/215,2.4,100,Unknown (288),"Auto, Did not fire",243,4,2
507,./34_21_WF_0329.JPG,34_21_WF_0329.JPG,869 kB,BTC5HDPX,11/30/19 2:10,2000x1125,42.0 mm,1/256,2.4,100,Unknown (288),"Auto, Did not fire",243,4,2
509,./34_21_WF_0330.JPG,34_21_WF_0330.JPG,870 kB,BTC5HDPX,11/30/19 2:10,2000x1125,42.0 mm,1/256,2.4,100,Unknown (288),"Auto, Did not fire",243,4,2
513,./34_21_WF_0337.JPG,34_21_WF_0337.JPG,844 kB,BTC5HDPX,11/30/19 21:26,2000x1125,42.0 mm,1/173,2.4,100,Unknown (288),"Auto, Did not fire",244,4,2
515,./34_21_WF_0338.JPG,34_21_WF_0338.JPG,840 kB,BTC5HDPX,11/30/19 21:26,2000x1125,42.0 mm,1/189,2.4,100,Unknown (288),"Auto, Did not fire",244,4,2
516,./34_21_WF_0339.JPG,34_21_WF_0339.JPG,839 kB,BTC5HDPX,11/30/19 21:26,2000x1125,42.0 mm,1/189,2.4,100,Unknown (288),"Auto, Did not fire",244,4,2
518,./34_21_WF_0340.JPG,34_21_WF_0340.JPG,878 kB,BTC5HDPX,12/1/19 23:43,2000x1125,42.0 mm,1/535,2.4,100,Unknown (288),"Auto, Did not fire",245,4,2
519,./34_21_WF_0341.JPG,34_21_WF_0341.JPG,878 kB,BTC5HDPX,12/1/19 23:43,2000x1125,42.0 mm,1/535,2.4,100,Unknown (288),"Auto, Did not fire",245,4,2
521,./34_21_WF_0342.JPG,34_21_WF_0342.JPG,878 kB,BTC5HDPX,12/1/19 23:43,2000x1125,42.0 mm,1/535,2.4,100,Unknown (288),"Auto, Did not fire",245,4,2
522,./34_21_WF_0343.JPG,34_21_WF_0343.JPG,841 kB,BTC5HDPX,12/3/19 14:37,2000x1125,42.0 mm,16-Jan,2.4,100,Unknown (288),"Auto, Fired",246,4,2
524,./34_21_WF_0344.JPG,34_21_WF_0344.JPG,753 kB,BTC5HDPX,12/3/19 14:38,2000x1125,42.0 mm,27-Jan,2.4,100,Unknown (288),"Auto, Fired",246,4,2
525,./34_21_WF_0345.JPG,34_21_WF_0345.JPG,824 kB,BTC5HDPX,12/3/19 14:38,2000x1125,42.0 mm,18-Jan,2.4,100,Unknown (288),"Auto, Fired",246,4,2
816,./36_32_WF_0436.JPG,36_32_WF_0436.JPG,841 kB,BTC5HDPX,12/6/19 1:15,2000x1125,42.0 mm,Jan-12,2.4,100,Unknown (288),"Auto, Fired",247,4,2
817,./36_32_WF_0437.JPG,36_32_WF_0437.JPG,806 kB,BTC5HDPX,12/6/19 1:15,2000x1125,42.0 mm,23-Jan,2.4,100,Unknown (288),"Auto, Fired",247,4,2
818,./36_32_WF_0438.JPG,36_32_WF_0438.JPG,785 kB,BTC5HDPX,12/6/19 1:15,2000x1125,42.0 mm,30-Jan,2.4,100,Unknown (288),"Auto, Fired",247,4,2
527,./34_21_WF_0346.JPG,34_21_WF_0346.JPG,847 kB,BTC5HDPX,12/8/19 5:15,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",248,4,2
528,./34_21_WF_0347.JPG,34_21_WF_0347.JPG,844 kB,BTC5HDPX,12/8/19 5:15,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",248,4,2
530,./34_21_WF_0348.JPG,34_21_WF_0348.JPG,846 kB,BTC5HDPX,12/8/19 5:15,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",248,4,2
531,./34_21_WF_0349.JPG,34_21_WF_0349.JPG,846 kB,BTC5HDPX,12/8/19 5:17,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",249,4,2
533,./34_21_WF_0350.JPG,34_21_WF_0350.JPG,845 kB,BTC5HDPX,12/8/19 5:17,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",249,4,2
534,./34_21_WF_0351.JPG,34_21_WF_0351.JPG,844 kB,BTC5HDPX,12/8/19 5:17,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",249,4,2
536,./34_21_WF_0352.JPG,34_21_WF_0352.JPG,742 kB,BTC5HDPX,12/8/19 5:19,2000x1125,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Fired",250,4,2
537,./34_21_WF_0353.JPG,34_21_WF_0353.JPG,731 kB,BTC5HDPX,12/8/19 5:19,2000x1125,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Fired",250,4,2
539,./34_21_WF_0354.JPG,34_21_WF_0354.JPG,743 kB,BTC5HDPX,12/8/19 5:19,2000x1125,42.0 mm,Jan-36,2.4,100,Unknown (288),"Auto, Fired",250,4,2
542,./34_21_WF_0358.JPG,34_21_WF_0358.JPG,797 kB,BTC5HDPX,12/9/19 4:28,2000x1125,42.0 mm,Jan-64,2.4,100,Unknown (288),"Auto, Did not fire",251,4,2
543,./34_21_WF_0359.JPG,34_21_WF_0359.JPG,803 kB,BTC5HDPX,12/9/19 4:28,2000x1125,42.0 mm,Jan-60,2.4,100,Unknown (288),"Auto, Did not fire",251,4,2
545,./34_21_WF_0360.JPG,34_21_WF_0360.JPG,802 kB,BTC5HDPX,12/9/19 4:28,2000x1125,42.0 mm,Jan-60,2.4,100,Unknown (288),"Auto, Did not fire",251,4,2
546,./34_21_WF_0361.JPG,34_21_WF_0361.JPG,840 kB,BTC5HDPX,12/9/19 5:34,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",252,4,2
548,./34_21_WF_0362.JPG,34_21_WF_0362.JPG,877 kB,BTC5HDPX,12/9/19 5:34,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",252,4,2
549,./34_21_WF_0363.JPG,34_21_WF_0363.JPG,877 kB,BTC5HDPX,12/9/19 5:34,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",252,4,2
819,./36_32_WF_0439.JPG,36_32_WF_0439.JPG,758 kB,BTC5HDPX,12/9/19 10:07,2000x1125,42.0 mm,1/215,2.4,100,Unknown (288),"Auto, Did not fire",253,4,2
820,./36_32_WF_0440.JPG,36_32_WF_0440.JPG,747 kB,BTC5HDPX,12/9/19 10:07,2000x1125,42.0 mm,1/256,2.4,100,Unknown (288),"Auto, Did not fire",253,4,2
821,./36_32_WF_0441.JPG,36_32_WF_0441.JPG,745 kB,BTC5HDPX,12/9/19 10:07,2000x1125,42.0 mm,1/235,2.4,100,Unknown (288),"Auto, Did not fire",253,4,2
822,./36_32_WF_0442.JPG,36_32_WF_0442.JPG,847 kB,BTC5HDPX,12/9/19 13:41,2000x1125,42.0 mm,1/235,2.4,100,Unknown (288),"Auto, Did not fire",254,4,2
823,./36_32_WF_0443.JPG,36_32_WF_0443.JPG,832 kB,BTC5HDPX,12/9/19 13:41,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",254,4,2
824,./36_32_WF_0444.JPG,36_32_WF_0444.JPG,832 kB,BTC5HDPX,12/9/19 13:41,2000x1125,42.0 mm,1/279,2.4,100,Unknown (288),"Auto, Did not fire",254,4,2
551,./34_21_WF_0364.JPG,34_21_WF_0364.JPG,870 kB,BTC5HDPX,12/10/19 0:46,2000x1125,42.0 mm,Jan-60,2.4,100,Unknown (288),"Auto, Did not fire",255,4,2
552,./34_21_WF_0365.JPG,34_21_WF_0365.JPG,875 kB,BTC5HDPX,12/10/19 0:46,2000x1125,42.0 mm,Jan-54,2.4,100,Unknown (288),"Auto, Did not fire",255,4,2
554,./34_21_WF_0366.JPG,34_21_WF_0366.JPG,875 kB,BTC5HDPX,12/10/19 0:46,2000x1125,42.0 mm,Jan-54,2.4,100,Unknown (288),"Auto, Did not fire",255,4,2
825,./36_32_WF_0445.JPG,36_32_WF_0445.JPG,761 kB,BTC5HDPX,12/10/19 6:40,2000x1125,42.0 mm,19-Jan,2.4,100,Unknown (288),"Auto, Fired",256,4,2
826,./36_32_WF_0446.JPG,36_32_WF_0446.JPG,762 kB,BTC5HDPX,12/10/19 6:40,2000x1125,42.0 mm,19-Jan,2.4,100,Unknown (288),"Auto, Fired",256,4,2
827,./36_32_WF_0447.JPG,36_32_WF_0447.JPG,808 kB,BTC5HDPX,12/10/19 6:40,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",256,4,2
828,./36_32_WF_0448.JPG,36_32_WF_0448.JPG,847 kB,BTC5HDPX,12/10/19 12:13,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",257,4,2
829,./36_32_WF_0449.JPG,36_32_WF_0449.JPG,848 kB,BTC5HDPX,12/10/19 12:13,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",257,4,2
830,./36_32_WF_0450.JPG,36_32_WF_0450.JPG,848 kB,BTC5HDPX,12/10/19 12:13,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",257,4,2
831,./36_32_WF_0451.JPG,36_32_WF_0451.JPG,829 kB,BTC5HDPX,12/10/19 16:18,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",258,4,2
832,./36_32_WF_0452.JPG,36_32_WF_0452.JPG,859 kB,BTC5HDPX,12/10/19 16:18,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",258,4,2
833,./36_32_WF_0453.JPG,36_32_WF_0453.JPG,866 kB,BTC5HDPX,12/10/19 16:18,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",258,4,2
834,./36_32_WF_0454.JPG,36_32_WF_0454.JPG,862 kB,BTC5HDPX,12/10/19 16:19,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",259,4,2
835,./36_32_WF_0455.JPG,36_32_WF_0455.JPG,864 kB,BTC5HDPX,12/10/19 16:19,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",259,4,2
836,./36_32_WF_0456.JPG,36_32_WF_0456.JPG,863 kB,BTC5HDPX,12/10/19 16:19,2000x1125,42.0 mm,30-Jan,2.4,400,Unknown (288),"Auto, Did not fire",259,4,2
837,./36_32_WF_0457.JPG,36_32_WF_0457.JPG,872 kB,BTC5HDPX,12/11/19 12:36,2000x1125,42.0 mm,Jan-91,2.4,100,Unknown (288),"Auto, Did not fire",260,4,2
838,./36_32_WF_0458.JPG,36_32_WF_0458.JPG,870 kB,BTC5HDPX,12/11/19 12:36,2000x1125,42.0 mm,Jan-91,2.4,100,Unknown (288),"Auto, Did not fire",260,4,2
839,./36_32_WF_0459.JPG,36_32_WF_0459.JPG,869 kB,BTC5HDPX,12/11/19 12:36,2000x1125,42.0 mm,Jan-91,2.4,100,Unknown (288),"Auto, Did not fire",260,4,2
