,SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash,Event,Round,Batch
87,./04_12_BC_000054.JPG,04_12_BC_000054.JPG,787 kB,,11/24/19 17:22,2000x1500,,0,2.8,100,,No Flash,49,4,3
88,./04_12_BC_000055.JPG,04_12_BC_000055.JPG,846 kB,,11/24/19 22:58,2000x1500,,0,2.8,100,,No Flash,50,4,3
90,./04_12_BC_000056.JPG,04_12_BC_000056.JPG,845 kB,,11/24/19 22:58,2000x1500,,0,2.8,100,,No Flash,50,4,3
91,./04_12_BC_000057.JPG,04_12_BC_000057.JPG,845 kB,,11/24/19 22:58,2000x1500,,0,2.8,100,,No Flash,50,4,3
181,./35_16_BC_0097.JPG,35_16_BC_0097.JPG,861 kB,BTC5HDPX,11/26/19 8:53,2000x1125,42.0 mm,1/159,2.4,100,Unknown (288),"Auto, Did not fire",51,4,3
182,./35_16_BC_0098.JPG,35_16_BC_0098.JPG,862 kB,BTC5HDPX,11/26/19 8:53,2000x1125,42.0 mm,1/173,2.4,100,Unknown (288),"Auto, Did not fire",51,4,3
183,./35_16_BC_0099.JPG,35_16_BC_0099.JPG,862 kB,BTC5HDPX,11/26/19 8:53,2000x1125,42.0 mm,1/173,2.4,100,Unknown (288),"Auto, Did not fire",51,4,3
93,./04_12_BC_000058.JPG,04_12_BC_000058.JPG,782 kB,,11/26/19 16:39,2000x1500,,0,2.8,100,,No Flash,52,4,3
94,./04_12_BC_000059.JPG,04_12_BC_000059.JPG,783 kB,,11/26/19 16:39,2000x1500,,0,2.8,100,,No Flash,52,4,3
96,./04_12_BC_000060.JPG,04_12_BC_000060.JPG,784 kB,,11/26/19 16:39,2000x1500,,0,2.8,100,,No Flash,52,4,3
184,./35_16_BC_0100.JPG,35_16_BC_0100.JPG,858 kB,BTC5HDPX,11/26/19 18:38,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",53,4,3
185,./35_16_BC_0101.JPG,35_16_BC_0101.JPG,804 kB,BTC5HDPX,11/26/19 18:38,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",53,4,3
186,./35_16_BC_0102.JPG,35_16_BC_0102.JPG,807 kB,BTC5HDPX,11/26/19 18:38,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",53,4,3
97,./04_12_BC_000061.JPG,04_12_BC_000061.JPG,875 kB,,11/30/19 4:06,2000x1500,,0,2.8,100,,No Flash,54,4,3
99,./04_12_BC_000062.JPG,04_12_BC_000062.JPG,874 kB,,11/30/19 4:06,2000x1500,,0,2.8,100,,No Flash,54,4,3
100,./04_12_BC_000063.JPG,04_12_BC_000063.JPG,872 kB,,11/30/19 4:06,2000x1500,,0,2.8,100,,No Flash,54,4,3
102,./04_12_BC_000064.JPG,04_12_BC_000064.JPG,831 kB,,11/30/19 13:51,2000x1500,,0,2.8,100,,No Flash,55,4,3
103,./04_12_BC_000065.JPG,04_12_BC_000065.JPG,831 kB,,11/30/19 13:51,2000x1500,,0,2.8,100,,No Flash,55,4,3
105,./04_12_BC_000066.JPG,04_12_BC_000066.JPG,831 kB,,11/30/19 13:51,2000x1500,,0,2.8,100,,No Flash,55,4,3
106,./04_12_BC_000067.JPG,04_12_BC_000067.JPG,809 kB,,11/30/19 15:58,2000x1500,,0,2.8,100,,No Flash,56,4,3
108,./04_12_BC_000068.JPG,04_12_BC_000068.JPG,809 kB,,11/30/19 15:58,2000x1500,,0,2.8,100,,No Flash,56,4,3
109,./04_12_BC_000069.JPG,04_12_BC_000069.JPG,808 kB,,11/30/19 15:58,2000x1500,,0,2.8,100,,No Flash,56,4,3
111,./04_12_BC_000070.JPG,04_12_BC_000070.JPG,775 kB,,11/30/19 16:52,2000x1500,,0,2.8,100,,No Flash,57,4,3
112,./04_12_BC_000071.JPG,04_12_BC_000071.JPG,775 kB,,11/30/19 16:52,2000x1500,,0,2.8,100,,No Flash,57,4,3
114,./04_12_BC_000072.JPG,04_12_BC_000072.JPG,775 kB,,11/30/19 16:52,2000x1500,,0,2.8,100,,No Flash,57,4,3
187,./35_16_BC_0103.JPG,35_16_BC_0103.JPG,862 kB,BTC5HDPX,12/1/19 14:19,2000x1125,42.0 mm,1/173,2.4,100,Unknown (288),"Auto, Did not fire",58,4,3
188,./35_16_BC_0104.JPG,35_16_BC_0104.JPG,864 kB,BTC5HDPX,12/1/19 14:19,2000x1125,42.0 mm,1/200,2.4,100,Unknown (288),"Auto, Did not fire",58,4,3
189,./35_16_BC_0105.JPG,35_16_BC_0105.JPG,861 kB,BTC5HDPX,12/1/19 14:19,2000x1125,42.0 mm,1/200,2.4,100,Unknown (288),"Auto, Did not fire",58,4,3
190,./35_16_BC_0106.JPG,35_16_BC_0106.JPG,815 kB,BTC5HDPX,12/5/19 18:40,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",59,4,3
191,./35_16_BC_0107.JPG,35_16_BC_0107.JPG,844 kB,BTC5HDPX,12/5/19 18:40,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",59,4,3
192,./35_16_BC_0108.JPG,35_16_BC_0108.JPG,843 kB,BTC5HDPX,12/5/19 18:40,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",59,4,3
193,./35_16_BC_0109.JPG,35_16_BC_0109.JPG,827 kB,BTC5HDPX,12/9/19 8:31,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",60,4,3
194,./35_16_BC_0110.JPG,35_16_BC_0110.JPG,825 kB,BTC5HDPX,12/9/19 8:31,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",60,4,3
195,./35_16_BC_0111.JPG,35_16_BC_0111.JPG,827 kB,BTC5HDPX,12/9/19 8:31,2000x1125,42.0 mm,Jan-95,2.4,100,Unknown (288),"Auto, Did not fire",60,4,3
115,./04_12_BC_000073.JPG,04_12_BC_000073.JPG,786 kB,,12/11/19 9:22,2000x1500,,0,2.8,100,,No Flash,61,4,3
117,./04_12_BC_000074.JPG,04_12_BC_000074.JPG,786 kB,,12/11/19 9:22,2000x1500,,0,2.8,100,,No Flash,61,4,3
118,./04_12_BC_000075.JPG,04_12_BC_000075.JPG,785 kB,,12/11/19 9:22,2000x1500,,0,2.8,100,,No Flash,61,4,3
196,./35_16_BC_0112.JPG,35_16_BC_0112.JPG,804 kB,BTC5HDPX,12/12/19 5:29,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",62,4,3
197,./35_16_BC_0113.JPG,35_16_BC_0113.JPG,839 kB,BTC5HDPX,12/12/19 5:29,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",62,4,3
198,./35_16_BC_0114.JPG,35_16_BC_0114.JPG,830 kB,BTC5HDPX,12/12/19 5:29,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",62,4,3
199,./35_16_BC_0115.JPG,35_16_BC_0115.JPG,825 kB,BTC5HDPX,12/12/19 6:14,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",63,4,3
200,./35_16_BC_0116.JPG,35_16_BC_0116.JPG,840 kB,BTC5HDPX,12/12/19 6:14,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",63,4,3
201,./35_16_BC_0117.JPG,35_16_BC_0117.JPG,831 kB,BTC5HDPX,12/12/19 6:14,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",63,4,3
202,./35_16_BC_0118.JPG,35_16_BC_0118.JPG,820 kB,BTC5HDPX,12/14/19 22:47,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",64,4,3
203,./35_16_BC_0119.JPG,35_16_BC_0119.JPG,804 kB,BTC5HDPX,12/14/19 22:47,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",64,4,3
204,./35_16_BC_0120.JPG,35_16_BC_0120.JPG,864 kB,BTC5HDPX,12/14/19 22:47,2000x1125,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Fired",64,4,3
120,./04_12_BC_000076.JPG,04_12_BC_000076.JPG,744 kB,,12/15/19 15:48,2000x1500,,0,2.8,100,,No Flash,65,4,3
121,./04_12_BC_000077.JPG,04_12_BC_000077.JPG,744 kB,,12/15/19 15:48,2000x1500,,0,2.8,100,,No Flash,65,4,3
123,./04_12_BC_000078.JPG,04_12_BC_000078.JPG,745 kB,,12/15/19 15:48,2000x1500,,0,2.8,100,,No Flash,65,4,3
205,./35_16_BC_0121.JPG,35_16_BC_0121.JPG,878 kB,BTC5HDPX,12/17/19 11:03,2000x1125,42.0 mm,1/861,2.4,100,Unknown (288),"Auto, Did not fire",66,4,3
206,./35_16_BC_0122.JPG,35_16_BC_0122.JPG,879 kB,BTC5HDPX,12/17/19 11:03,2000x1125,42.0 mm,1/861,2.4,100,Unknown (288),"Auto, Did not fire",66,4,3
207,./35_16_BC_0123.JPG,35_16_BC_0123.JPG,818 kB,BTC5HDPX,12/17/19 11:03,2000x1125,42.0 mm,1/861,2.4,100,Unknown (288),"Auto, Did not fire",66,4,3
208,./35_16_BC_0124.JPG,35_16_BC_0124.JPG,873 kB,BTC5HDPX,12/17/19 11:04,2000x1125,42.0 mm,1/861,2.4,100,Unknown (288),"Auto, Did not fire",67,4,3
209,./35_16_BC_0125.JPG,35_16_BC_0125.JPG,873 kB,BTC5HDPX,12/17/19 11:04,2000x1125,42.0 mm,1/899,2.4,100,Unknown (288),"Auto, Did not fire",67,4,3
210,./35_16_BC_0126.JPG,35_16_BC_0126.JPG,873 kB,BTC5HDPX,12/17/19 11:04,2000x1125,42.0 mm,1/899,2.4,100,Unknown (288),"Auto, Did not fire",67,4,3
211,./35_16_BC_0127.JPG,35_16_BC_0127.JPG,838 kB,BTC5HDPX,12/18/19 9:38,2000x1125,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire",68,4,3
212,./35_16_BC_0128.JPG,35_16_BC_0128.JPG,836 kB,BTC5HDPX,12/18/19 9:38,2000x1125,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire",68,4,3
213,./35_16_BC_0129.JPG,35_16_BC_0129.JPG,836 kB,BTC5HDPX,12/18/19 9:38,2000x1125,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire",68,4,3
214,./35_16_BC_0130.JPG,35_16_BC_0130.JPG,826 kB,BTC5HDPX,12/18/19 9:40,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",69,4,3
215,./35_16_BC_0131.JPG,35_16_BC_0131.JPG,832 kB,BTC5HDPX,12/18/19 9:40,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",69,4,3
216,./35_16_BC_0132.JPG,35_16_BC_0132.JPG,836 kB,BTC5HDPX,12/18/19 9:40,2000x1125,42.0 mm,1/724,2.4,100,Unknown (288),"Auto, Did not fire",69,4,3
217,./35_16_BC_0133.JPG,35_16_BC_0133.JPG,738 kB,BTC5HDPX,12/19/19 3:16,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",70,4,3
218,./35_16_BC_0134.JPG,35_16_BC_0134.JPG,790 kB,BTC5HDPX,12/19/19 3:16,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",70,4,3
219,./35_16_BC_0135.JPG,35_16_BC_0135.JPG,790 kB,BTC5HDPX,12/19/19 3:16,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",70,4,3
220,./35_16_BC_0136.JPG,35_16_BC_0136.JPG,729 kB,BTC5HDPX,12/19/19 7:57,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",71,4,3
221,./35_16_BC_0137.JPG,35_16_BC_0137.JPG,736 kB,BTC5HDPX,12/19/19 7:57,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",71,4,3
222,./35_16_BC_0138.JPG,35_16_BC_0138.JPG,785 kB,BTC5HDPX,12/19/19 7:57,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",71,4,3
223,./35_16_BC_0139.JPG,35_16_BC_0139.JPG,707 kB,BTC5HDPX,12/19/19 8:01,2000x1125,42.0 mm,16-Jan,2.4,100,Unknown (288),"Auto, Fired",72,4,3
224,./35_16_BC_0140.JPG,35_16_BC_0140.JPG,726 kB,BTC5HDPX,12/19/19 8:01,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",72,4,3
225,./35_16_BC_0141.JPG,35_16_BC_0141.JPG,737 kB,BTC5HDPX,12/19/19 8:01,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",72,4,3
226,./35_16_BC_0142.JPG,35_16_BC_0142.JPG,824 kB,BTC5HDPX,12/19/19 9:46,2000x1125,42.0 mm,1/1512,2.4,100,Unknown (288),"Auto, Did not fire",73,4,3
227,./35_16_BC_0143.JPG,35_16_BC_0143.JPG,825 kB,BTC5HDPX,12/19/19 9:46,2000x1125,42.0 mm,1/1512,2.4,100,Unknown (288),"Auto, Did not fire",73,4,3
228,./35_16_BC_0144.JPG,35_16_BC_0144.JPG,824 kB,BTC5HDPX,12/19/19 9:46,2000x1125,42.0 mm,1/1512,2.4,100,Unknown (288),"Auto, Did not fire",73,4,3
229,./35_16_BC_0145.JPG,35_16_BC_0145.JPG,735 kB,BTC5HDPX,12/19/19 18:11,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",74,4,3
230,./35_16_BC_0146.JPG,35_16_BC_0146.JPG,786 kB,BTC5HDPX,12/19/19 18:11,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",74,4,3
231,./35_16_BC_0147.JPG,35_16_BC_0147.JPG,785 kB,BTC5HDPX,12/19/19 18:11,2000x1125,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Fired",74,4,3
